date,rank,song,artist
2012-05-24,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
2012-05-31,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
2012-06-07,1,Sudan Sebep,Emir
2012-06-14,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
2012-06-21,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
2012-06-28,1,Soğuk Odalar,Emre Aydın and Gülden Mutlu
2012-07-05,1,Bir Güzellik Yap,Murat Dalkılıç
2012-07-12,1,Bir Güzellik Yap,Murat Dalkılıç
2012-07-19,1,Bir Güzellik Yap,Murat Dalkılıç
2012-07-26,1,Aşk Gitti Bizden,Ozan Çolakoğlu and Tarkan
2012-08-02,1,Aşk Gitti Bizden,Ozan Çolakoğlu and Tarkan
2012-08-09,1,Aşk Gitti Bizden,Ozan Çolakoğlu and Tarkan
2012-08-16,1,Bitmesin,Gökhan Türkmen
2012-08-23,1,Bitmesin,Gökhan Türkmen
2012-08-30,1,Bitmesin,Gökhan Türkmen
2012-09-06,1,Bitmesin,Gökhan Türkmen
2012-09-13,1,Bitmesin,Gökhan Türkmen
2012-09-20,1,Bitmesin,Gökhan Türkmen
2012-09-27,1,Bitmesin,Gökhan Türkmen
2012-10-04,1,Bitmesin,Gökhan Türkmen
2012-10-11,1,Bitmesin,Gökhan Türkmen
2012-10-18,1,Bitmesin,Gökhan Türkmen
2012-10-25,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-11-01,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-11-08,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-11-15,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-11-22,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-11-29,1,Beni Biraz Böyle Hatırla,Emre Aydın
2012-12-06,1,Beni Biraz Böyle Hatırla,Emre Aydın
2012-12-13,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-12-20,1,Dağılmak İstiyorum,Ozan Doğulu and Model
2012-12-27,1,Lüzümsuz Savaş,Murat Dalkılıç
2015-01-02,1,İyisin Tabi,Deniz Seki
2015-01-08,1,İyisin Tabi,Deniz Seki
2015-01-15,1,Gelsen De Anlatsam,Gökhan Tepe
2015-01-22,1,Gelsen De Anlatsam,Gökhan Tepe
2015-01-29,1,Gelsen De Anlatsam,Gökhan Tepe
2015-02-05,1,Gelsen De Anlatsam,Gökhan Tepe
2015-02-12,1,Sen İstanbul'sun,Gökhan Türkmen
2015-02-19,1,Sen İstanbul'sun,Gökhan Türkmen
2015-02-26,1,Sen İstanbul'sun,Gökhan Türkmen
2015-03-05,1,Sen İstanbul'sun,Gökhan Türkmen
2015-03-12,1,Gelsen De Anlatsam,Gökhan Tepe
2015-03-19,1,Gelsen De Anlatsam,Gökhan Tepe
2015-03-26,1,Gelsen De Anlatsam,Gökhan Tepe
2015-04-02,1,Sebastian,Hande Yener
2015-04-09,1,Sebastian,Hande Yener
2015-04-16,1,Sebastian,Hande Yener
2015-04-24,1,Hediye,Sıla
2015-04-30,1,Hediye,Sıla
2015-05-07,1,Bangır Bangır,Gülşen
2015-05-14,1,Bangır Bangır,Gülşen
2015-05-21,1,Bangır Bangır,Gülşen
2015-05-28,1,Bangır Bangır,Gülşen
2015-06-04,1,Bangır Bangır,Gülşen
2015-06-11,1,Bangır Bangır,Gülşen
2015-06-18,1,Bangır Bangır,Gülşen
2015-06-25,1,Bangır Bangır,Gülşen
2015-07-02,1,Bangır Bangır,Gülşen
2015-07-10,1,Bangır Bangır,Gülşen
2015-07-21,1,Bangır Bangır,Gülşen
2015-07-24,1,Yaz Günü,Hadise
2015-07-31,1,Bangır Bangır,Gülşen
2015-08-07,1,Bangır Bangır,Gülşen
2015-08-14,1,Miş Miş,Simge
2015-08-21,1,Miş Miş,Simge
2015-08-31,1,Miş Miş,Simge
2015-09-04,1,Miş Miş,Simge
2015-09-11,1,Sarışın,Mabel Matiz
2015-09-18,1,Sarışın,Mabel Matiz
2015-09-26,1,Sarışın,Mabel Matiz
2015-10-02,1,Sarışın,Mabel Matiz
2015-10-09,1,Sana N'olmuş,Betül Demir
2015-10-16,1,Sarışın,Mabel Matiz
2015-10-23,1,İstersen,Buray
2015-10-30,1,İstersen,Buray
2015-11-06,1,İstersen,Buray
2015-11-13,1,İstersen,Buray
2015-11-20,1,İstersen,Buray
2015-11-27,1,Yapboz,Emre Kaya
2015-12-04,1,Yapboz,Emre Kaya
2015-12-11,1,Yapboz,Emre Kaya
2015-12-18,1,Yapboz,Emre Kaya
2015-12-25,1,Yapboz,Emre Kaya
2016-01-04,1,Yapboz,Emre Kaya
2016-01-08,1,Yapboz,Emre Kaya
2016-01-15,1,Yapboz,Emre Kaya
2016-01-22,1,Bir Hadise Var,Mabel Matiz
2016-01-29,1,Bir Hadise Var,Mabel Matiz
2016-02-05,1,Bir Hadise Var,Mabel Matiz
2016-02-12,1,Sen Sevda Mısın,Buray
2016-02-19,1,Sen Sevda Mısın,Buray
2016-02-26,1,Sen Sevda Mısın,Buray
2016-03-04,1,Muhtemel Aşk,27
2016-03-11,1,Muhtemel Aşk,27
2016-03-18,1,Muhtemel Aşk,27
2016-03-25,1,Muhtemel Aşk,27
2016-04-01,1,Muhtemel Aşk,27
2016-04-08,1,Dantel,İrem Derici
2016-04-15,1,Dantel,İrem Derici
2016-04-22,1,Dantel,İrem Derici
2016-04-29,1,Dantel,İrem Derici
2016-05-06,1,Janti,Murat Boz
2016-05-13,1,Bağdat,Ayla Çelik feat. Beyazıt Öztürk
